client_id,segment
713089458,bill_payer
713090658,golden_fish
713094483,bill_payer
713095533,barrel_scraper
713101383,golden_fish
713102733,golden_fish
713105508,bill_payer
713108433,barrel_scraper
713111883,bill_payer
713118183,golden_fish
713119308,bill_payer
713120433,bill_payer
713121408,card_master
713124558,bill_payer
713126733,barrel_scraper
713127708,bill_payer
713132133,card_master
713133258,golden_fish
713134458,barrel_scraper
713137233,barrel_scraper
713138433,bill_payer
713146683,bill_payer
713149683,barrel_scraper
713151258,bill_payer
713152383,card_master
713159133,golden_fish
713160258,card_master
713162358,bill_payer
713166333,bill_payer
713167383,card_master
713171358,bill_payer
713172408,barrel_scraper
713175483,bill_payer
713177808,bill_payer
713179083,card_master
713180433,card_master
713181558,bill_payer
713182458,barrel_scraper
713183508,card_master
713184858,card_master
713187033,bill_payer
713188383,barrel_scraper
713193408,card_master
713194608,card_master
713195808,bill_payer
713197308,golden_fish
713199558,card_master
713203908,barrel_scraper
713205108,card_master
713208033,bill_payer
713209308,golden_fish
713213133,bill_payer
713214558,card_master
713216883,barrel_scraper
713217858,barrel_scraper
713220258,barrel_scraper
713227233,bill_payer
713231658,bill_payer
713233908,bill_payer
713236458,golden_fish
713237958,barrel_scraper
713239308,card_master
713240133,bill_payer
713241033,barrel_scraper
713246208,bill_payer
713247408,card_master
713249883,bill_payer
713251008,card_master
713254983,bill_payer
713256033,card_master
713257083,card_master
713263758,card_master
713264583,bill_payer
713265858,bill_payer
713267133,bill_payer
713271708,bill_payer
713274183,golden_fish
713276733,card_master
713277783,barrel_scraper
713279808,barrel_scraper
713282733,card_master
713285058,card_master
713287608,card_master
713289183,card_master
713292933,bill_payer
713293983,card_master
713295183,bill_payer
713299758,golden_fish
713301633,card_master
713302758,golden_fish
713303733,barrel_scraper
713305233,bill_payer
713308683,barrel_scraper
713309583,card_master
713310558,card_master
713315433,golden_fish
713316558,bill_payer
713320008,bill_payer
713321508,card_master
713322633,barrel_scraper
713325108,barrel_scraper
713328108,card_master
713330133,golden_fish
713331408,barrel_scraper
713339283,bill_payer
713343333,bill_payer
713345508,card_master
713346558,barrel_scraper
713348433,card_master
713350908,card_master
713352183,barrel_scraper
713355708,card_master
713356833,barrel_scraper
713358633,bill_payer
713362158,bill_payer
713363583,card_master
713364783,bill_payer
713367858,card_master
713368833,bill_payer
713371233,bill_payer
713372583,bill_payer
713374533,card_master
713375658,barrel_scraper
713378133,bill_payer
713379258,golden_fish
713380308,bill_payer
713382558,card_master
713384508,card_master
713389233,bill_payer
713394858,bill_payer
713396358,bill_payer
713398158,golden_fish
713401758,card_master
713405133,bill_payer
713407458,card_master
713412558,bill_payer
713416233,barrel_scraper
713417433,bill_payer
713418558,bill_payer
713419908,bill_payer
713424108,card_master
713426358,bill_payer
713428833,golden_fish
713431008,bill_payer
713432508,card_master
713435058,card_master
713436183,bill_payer
713438358,barrel_scraper
713440833,card_master
713441958,barrel_scraper
713442933,card_master
713444058,bill_payer
713445183,card_master
713446083,bill_payer
713447583,card_master
713451408,card_master
713452533,bill_payer
713453733,card_master
713455233,bill_payer
713456583,bill_payer
713460258,golden_fish
713461533,bill_payer
713462508,golden_fish
713464983,bill_payer
713469333,barrel_scraper
713475633,golden_fish
713476758,bill_payer
713480583,barrel_scraper
713482608,bill_payer
713484483,bill_payer
713486583,golden_fish
713487633,golden_fish
713489358,bill_payer
713490483,barrel_scraper
713497983,bill_payer
713499408,bill_payer
713503983,card_master
713508333,card_master
713509908,card_master
713511108,barrel_scraper
713516433,bill_payer
713519508,card_master
713520858,golden_fish
713522058,card_master
713529858,bill_payer
713531808,bill_payer
713532858,bill_payer
713533983,barrel_scraper
713535033,bill_payer
713536158,barrel_scraper
713537733,golden_fish
713539833,barrel_scraper
713541033,card_master
713542008,bill_payer
713542908,golden_fish
713546883,bill_payer
713548158,barrel_scraper
713550483,golden_fish
713552958,golden_fish
713556033,card_master
713557533,card_master
713560758,golden_fish
713563383,card_master
713564208,card_master
713567958,card_master
713571258,barrel_scraper
713572683,barrel_scraper
713574708,card_master
713577483,barrel_scraper
713578608,bill_payer
713579733,bill_payer
713580633,barrel_scraper
713586858,bill_payer
713588958,card_master
713591283,card_master
713592408,bill_payer
713593683,bill_payer
713600958,bill_payer
713605908,bill_payer
713607108,card_master
713610033,barrel_scraper
713610933,bill_payer
713613258,bill_payer
713617608,bill_payer
713620308,barrel_scraper
713625483,barrel_scraper
713629533,card_master
713630733,barrel_scraper
713634108,card_master
713637783,barrel_scraper
713639958,barrel_scraper
713641233,bill_payer
713642133,card_master
713643858,barrel_scraper
713644758,bill_payer
713645883,card_master
713647083,bill_payer
713648208,card_master
713652783,card_master
713653983,card_master
713655108,golden_fish
713656308,bill_payer
713657733,bill_payer
713661933,bill_payer
713664258,golden_fish
713666058,card_master
713670333,barrel_scraper
713671158,golden_fish
713672208,bill_payer
713675658,bill_payer
713681433,bill_payer
713682708,bill_payer
713686008,golden_fish
713687508,bill_payer
713688933,golden_fish
713691633,golden_fish
713692683,card_master
713693958,barrel_scraper
713695158,card_master
713697933,golden_fish
713700258,card_master
713701533,bill_payer
713705358,golden_fish
713706258,card_master
713708358,golden_fish
713709258,card_master
713710383,bill_payer
713713983,card_master
713718558,bill_payer
713723433,bill_payer
713725683,card_master
713730108,bill_payer
713732883,bill_payer
713734758,barrel_scraper
713735508,barrel_scraper
713738883,barrel_scraper
713739708,card_master
713740533,card_master
713743158,barrel_scraper
713744058,card_master
713745783,bill_payer
713746608,bill_payer
713747733,barrel_scraper
713750583,barrel_scraper
713756508,barrel_scraper
713757633,barrel_scraper
713758758,golden_fish
713759583,card_master
713761608,golden_fish
713763633,barrel_scraper
713764458,bill_payer
713766183,bill_payer
713767383,barrel_scraper
713768358,golden_fish
713769258,bill_payer
713770383,bill_payer
713773458,barrel_scraper
713777883,bill_payer
713779908,barrel_scraper
713782608,card_master
713784558,bill_payer
713785608,bill_payer
713786508,barrel_scraper
713787333,golden_fish
713789883,card_master
713790708,barrel_scraper
713792583,bill_payer
713798958,card_master
713800158,barrel_scraper
713803158,bill_payer
713804058,card_master
713808633,golden_fish
713809833,bill_payer
713810658,golden_fish
713814408,bill_payer
713818158,bill_payer
713819283,bill_payer
713824983,golden_fish
713827383,barrel_scraper
713828208,barrel_scraper
713830233,barrel_scraper
713833233,golden_fish
713834358,barrel_scraper
713835258,barrel_scraper
713837058,barrel_scraper
713843283,barrel_scraper
713850783,bill_payer
713852958,bill_payer
713853858,bill_payer
713854608,bill_payer
713856708,bill_payer
713858733,card_master
713861733,bill_payer
713866308,bill_payer
713868033,golden_fish
713869083,golden_fish
713870958,golden_fish
713872008,card_master
713872833,golden_fish
713873658,card_master
713876958,bill_payer
713879283,barrel_scraper
713884458,bill_payer
713889933,barrel_scraper
713893308,barrel_scraper
713894358,golden_fish
713895633,golden_fish
713896533,bill_payer
713899383,golden_fish
713901108,bill_payer
713902983,card_master
713904708,bill_payer
713905608,bill_payer
713906508,barrel_scraper
713907633,golden_fish
713908683,barrel_scraper
713910108,barrel_scraper
713911233,golden_fish
713914683,card_master
713916708,golden_fish
713918358,bill_payer
713919183,bill_payer
713921058,barrel_scraper
713922183,card_master
713923233,card_master
713926308,card_master
713927283,card_master
713933658,card_master
713935533,bill_payer
713936583,barrel_scraper
713937558,bill_payer
713940033,card_master
713941158,card_master
713943783,barrel_scraper
713944833,bill_payer
713947908,bill_payer
713948808,card_master
713956308,card_master
713962233,barrel_scraper
713964858,card_master
713965683,golden_fish
713967783,barrel_scraper
713971608,bill_payer
713972658,barrel_scraper
713974533,card_master
713975433,golden_fish
713976258,card_master
713977308,bill_payer
713981283,card_master
713983308,barrel_scraper
713984208,bill_payer
713985183,card_master
713987808,golden_fish
713992158,barrel_scraper
713993208,bill_payer
713994108,golden_fish
713995233,bill_payer
713996283,card_master
713997183,card_master
713998233,barrel_scraper
714000108,bill_payer
714001008,golden_fish
714002658,barrel_scraper
714003483,golden_fish
714005508,card_master
714011358,bill_payer
714012258,card_master
714019083,golden_fish
714021183,bill_payer
714023808,barrel_scraper
714024858,barrel_scraper
714028083,bill_payer
714030183,bill_payer
714031983,bill_payer
714032883,card_master
714034158,card_master
714036258,card_master
714037308,card_master
714038433,card_master
714041283,bill_payer
714042108,golden_fish
714043008,bill_payer
714043833,card_master
714046608,bill_payer
714047733,card_master
714048783,bill_payer
714051033,barrel_scraper
714053358,bill_payer
714054408,golden_fish
714060408,card_master
714062958,barrel_scraper
714064908,card_master
714069858,barrel_scraper
714073983,barrel_scraper
714074808,card_master
714075708,bill_payer
714080433,card_master
714081558,barrel_scraper
714083208,card_master
714086133,card_master
714087258,bill_payer
714091983,barrel_scraper
714093108,bill_payer
714098883,card_master
714103083,card_master
714103908,bill_payer
714106833,card_master
714107958,barrel_scraper
714109308,golden_fish
714111333,barrel_scraper
714112383,barrel_scraper
714113658,card_master
714115533,barrel_scraper
714118383,bill_payer
714120258,card_master
714121083,bill_payer
714121983,bill_payer
714124983,bill_payer
714125883,card_master
714128283,golden_fish
714130233,barrel_scraper
714131058,barrel_scraper
714133158,barrel_scraper
714138408,bill_payer
714139308,bill_payer
714140133,card_master
714141108,barrel_scraper
714142158,card_master
714144258,card_master
714146208,card_master
714147858,bill_payer
714148758,card_master
714151533,barrel_scraper
714154533,card_master
714155283,bill_payer
714156633,bill_payer
714157908,card_master
714159858,barrel_scraper
714162033,bill_payer
714166833,bill_payer
714168183,card_master
714169083,bill_payer
714169908,card_master
714171108,barrel_scraper
714172158,card_master
714173808,barrel_scraper
714176133,card_master
714178458,barrel_scraper
714179658,bill_payer
714181008,card_master
714186108,card_master
714187533,barrel_scraper
714192033,bill_payer
714195108,card_master
714196008,bill_payer
714199983,bill_payer
714204108,card_master
714207483,bill_payer
714211533,card_master
714215058,bill_payer
714216033,bill_payer
714216858,bill_payer
714217908,barrel_scraper
714222183,card_master
714225333,barrel_scraper
714228558,bill_payer
714230808,card_master
714234858,card_master
714241083,bill_payer
714243408,card_master
714244383,barrel_scraper
714245358,card_master
714247458,bill_payer
714252933,bill_payer
714253983,bill_payer
714256758,bill_payer
714257958,bill_payer
714259533,bill_payer
714262533,card_master
714264408,barrel_scraper
714267858,card_master
714273708,card_master
714277758,bill_payer
714278958,barrel_scraper
714282333,golden_fish
714283458,bill_payer
714284358,card_master
714286383,bill_payer
714290583,card_master
714292533,bill_payer
714293358,bill_payer
714296358,card_master
714303483,golden_fish
714304458,bill_payer
714305508,bill_payer
714306258,barrel_scraper
714308283,bill_payer
714311583,barrel_scraper
714312708,bill_payer
714313608,card_master
714315858,card_master
714317058,card_master
714318033,bill_payer
714320358,card_master
714327183,card_master
714332658,bill_payer
714336333,card_master
714343608,bill_payer
714345783,barrel_scraper
714347508,bill_payer
714350658,bill_payer
714351558,bill_payer
714352533,golden_fish
714358008,bill_payer
714360033,barrel_scraper
714363858,barrel_scraper
714365883,bill_payer
714366708,card_master
714368883,bill_payer
714373308,bill_payer
714382608,card_master
714383583,bill_payer
714385983,golden_fish
714387108,bill_payer
714388158,bill_payer
714389058,bill_payer
714389883,bill_payer
714390858,bill_payer
714392808,bill_payer
714393708,bill_payer
714396558,bill_payer
714397983,barrel_scraper
714400308,bill_payer
714403983,golden_fish
714405183,card_master
714407058,bill_payer
714411108,bill_payer
714413283,bill_payer
714414483,barrel_scraper
714417183,golden_fish
714418158,bill_payer
714418983,bill_payer
714421233,barrel_scraper
714422058,golden_fish
714425283,golden_fish
714426783,barrel_scraper
714427608,bill_payer
714429258,bill_payer
714431058,card_master
714432108,card_master
714435408,bill_payer
714436383,bill_payer
714443883,bill_payer
714449283,golden_fish
714451833,barrel_scraper
714454758,barrel_scraper
714457083,barrel_scraper
714462558,bill_payer
714465558,golden_fish
714466458,card_master
714467733,bill_payer
714469008,card_master
714472608,barrel_scraper
714474483,barrel_scraper
714483033,bill_payer
714485508,bill_payer
714488433,bill_payer
714490308,bill_payer
714493983,bill_payer
714495258,barrel_scraper
714496083,barrel_scraper
714499908,card_master
714500883,barrel_scraper
714502458,bill_payer
714505683,bill_payer
714506583,bill_payer
714510483,golden_fish
714511758,barrel_scraper
714513033,barrel_scraper
714514983,bill_payer
714516033,bill_payer
714516783,bill_payer
714522258,barrel_scraper
714523383,card_master
714525633,card_master
714528258,bill_payer
714529233,barrel_scraper
714531108,card_master
714532158,bill_payer
714533058,card_master
714534108,barrel_scraper
714536208,card_master
714537258,bill_payer
714542058,bill_payer
714548733,bill_payer
714550383,barrel_scraper
714554808,card_master
714557583,card_master
714560358,golden_fish
714566133,card_master
714566958,bill_payer
714567708,card_master
714569958,card_master
714571008,bill_payer
714572208,card_master
714573258,card_master
714574083,card_master
714575208,card_master
714576183,barrel_scraper
714577233,golden_fish
714578283,barrel_scraper
714580158,card_master
714585033,card_master
714586458,golden_fish
714588408,bill_payer
714593883,golden_fish
714594933,bill_payer
714600258,bill_payer
714603558,barrel_scraper
714606558,barrel_scraper
714616308,bill_payer
714618333,barrel_scraper
714621183,card_master
714622833,bill_payer
714631833,barrel_scraper
714633858,barrel_scraper
714635883,golden_fish
714637908,golden_fish
714638883,golden_fish
714643983,card_master
714647808,bill_payer
714648933,barrel_scraper
714652383,bill_payer
714655758,bill_payer
714657108,bill_payer
714658233,card_master
714661233,barrel_scraper
714664683,golden_fish
714667608,bill_payer
714668433,card_master
714670533,bill_payer
714671658,card_master
714672933,card_master
714673833,bill_payer
714678408,card_master
714680208,card_master
714682233,golden_fish
714687858,bill_payer
714688833,bill_payer
714690633,golden_fish
714691683,bill_payer
714693708,card_master
714695883,card_master
714700158,barrel_scraper
714702033,card_master
714703158,barrel_scraper
714706083,bill_payer
714707133,bill_payer
714708183,bill_payer
714709983,barrel_scraper
714710733,golden_fish
714713508,golden_fish
714714558,card_master
714717483,barrel_scraper
714721608,bill_payer
714722808,bill_payer
714724908,card_master
714725883,golden_fish
714729933,bill_payer
714731208,card_master
714732183,card_master
714733908,bill_payer
714735033,card_master
714738033,card_master
714738858,card_master
714741933,bill_payer
714742758,card_master
714744783,bill_payer
714745608,card_master
714746358,barrel_scraper
714752208,barrel_scraper
714753258,card_master
714754533,golden_fish
714757908,barrel_scraper
714759708,golden_fish
714765408,barrel_scraper
714766383,card_master
714767508,barrel_scraper
714771708,bill_payer
714772758,barrel_scraper
714777858,card_master
714778833,barrel_scraper
714779733,barrel_scraper
714781908,bill_payer
714785508,golden_fish
714786483,golden_fish
714787383,barrel_scraper
714790008,barrel_scraper
714791208,barrel_scraper
714794133,golden_fish
714797733,bill_payer
714802458,card_master
714804483,barrel_scraper
714811533,bill_payer
714816258,bill_payer
714818058,bill_payer
714819183,barrel_scraper
714821433,golden_fish
714823308,golden_fish
714825408,card_master
714826758,bill_payer
714828708,bill_payer
714829683,bill_payer
714831033,barrel_scraper
714832383,bill_payer
714834258,card_master
714835833,bill_payer
714839808,card_master
714840858,card_master
714842208,card_master
714843483,bill_payer
714847983,card_master
714850158,card_master
714855108,bill_payer
714857508,bill_payer
714860808,card_master
714862083,barrel_scraper
714868608,card_master
714869958,bill_payer
714878508,bill_payer
714880533,golden_fish
714882258,card_master
714886533,barrel_scraper
714888633,bill_payer
714892533,barrel_scraper
714893733,bill_payer
714895608,card_master
714899283,bill_payer
714900408,barrel_scraper
714901383,bill_payer
714902283,bill_payer
714906033,barrel_scraper
714907908,bill_payer
714909108,bill_payer
714909858,card_master
714912408,golden_fish
714914583,barrel_scraper
714916758,barrel_scraper
714917583,bill_payer
714920208,card_master
714924483,card_master
714926508,barrel_scraper
714927333,barrel_scraper
714928158,golden_fish
714929283,card_master
714931458,bill_payer
714932658,bill_payer
714933783,bill_payer
714935883,bill_payer
714939708,bill_payer
714940608,card_master
714943233,card_master
714946908,bill_payer
714947883,barrel_scraper
714949758,golden_fish
714951858,bill_payer
714954033,bill_payer
714957108,bill_payer
714961383,card_master
714963558,bill_payer
714964758,barrel_scraper
714965958,card_master
714968208,golden_fish
714969183,card_master
714970458,barrel_scraper
714971583,bill_payer
714973758,barrel_scraper
714974658,barrel_scraper
714975633,card_master
714979383,card_master
714981483,card_master
714982383,barrel_scraper
714985458,bill_payer
714986583,bill_payer
714987633,card_master
714989583,barrel_scraper
714990633,card_master
714991608,card_master
714992733,card_master
714997683,barrel_scraper
714998508,card_master
714999483,golden_fish
715000383,bill_payer
715004808,card_master
715005558,bill_payer
715007583,bill_payer
715008858,bill_payer
715009833,card_master
715012833,card_master
715013733,barrel_scraper
715015683,barrel_scraper
715017858,golden_fish
715019058,card_master
715019883,bill_payer
715022133,barrel_scraper
715023333,bill_payer
715024233,barrel_scraper
715025208,card_master
715026258,golden_fish
715028283,bill_payer
715029333,bill_payer
715030308,card_master
715031433,bill_payer
715033533,card_master
715034358,barrel_scraper
715037133,golden_fish
715038033,bill_payer
715040208,bill_payer
715041333,barrel_scraper
715043508,bill_payer
715047333,card_master
715050408,barrel_scraper
715052583,golden_fish
715054683,bill_payer
715055433,barrel_scraper
715057383,bill_payer
715058433,bill_payer
715059258,card_master
715060158,card_master
715061733,bill_payer
715065483,barrel_scraper
715071483,card_master
715072533,bill_payer
715074258,barrel_scraper
715077483,card_master
715079208,barrel_scraper
715080258,bill_payer
715082133,card_master
715083633,card_master
715090008,golden_fish
715091208,golden_fish
715093383,card_master
715098333,bill_payer
715102308,barrel_scraper
715105908,bill_payer
715107033,bill_payer
715109508,bill_payer
715117008,bill_payer
715118058,bill_payer
715120608,barrel_scraper
715122858,bill_payer
715123983,card_master
715124958,barrel_scraper
715127208,barrel_scraper
715128408,card_master
715129233,card_master
715129983,golden_fish
715130808,bill_payer
715132758,golden_fish
715136583,bill_payer
715140933,bill_payer
715143333,bill_payer
715144383,bill_payer
715148658,bill_payer
715153158,card_master
715155033,card_master
715156383,barrel_scraper
715158483,barrel_scraper
715161633,bill_payer
715165758,bill_payer
715168008,bill_payer
715168983,barrel_scraper
715170183,card_master
715174158,bill_payer
715174983,bill_payer
715178733,card_master
715179933,bill_payer
715182108,card_master
715183308,golden_fish
715186608,golden_fish
715190283,barrel_scraper
715191258,card_master
715192308,barrel_scraper
715193433,bill_payer
715195383,card_master
715196508,bill_payer
715197633,bill_payer
715199808,golden_fish
715200783,card_master
715203108,barrel_scraper
715204083,card_master
715205358,barrel_scraper
715206408,bill_payer
715207458,card_master
715209333,golden_fish
715210308,barrel_scraper
715212108,bill_payer
715215108,card_master
715216908,barrel_scraper
715217733,bill_payer
715220508,card_master
715225458,barrel_scraper
715227633,bill_payer
715232058,barrel_scraper
715233108,card_master
715234008,bill_payer
715235808,card_master
715236783,card_master
715237683,golden_fish
715240683,bill_payer
715241583,bill_payer
715243458,card_master
715247508,barrel_scraper
715249533,golden_fish
715250583,bill_payer
715252383,bill_payer
715253433,bill_payer
715256658,bill_payer
715257708,card_master
715259583,barrel_scraper
715260558,bill_payer
715261458,bill_payer
715265208,card_master
715269483,golden_fish
715276683,bill_payer
715277583,card_master
715278708,card_master
715279683,barrel_scraper
715281933,bill_payer
715287708,bill_payer
715291908,golden_fish
715298808,golden_fish
715300683,golden_fish
715303608,card_master
715309083,bill_payer
715310208,bill_payer
715311183,golden_fish
715312158,card_master
715315008,bill_payer
715315833,barrel_scraper
715318008,barrel_scraper
715321983,card_master
715322958,bill_payer
715335558,card_master
715338783,bill_payer
715339758,bill_payer
715340733,bill_payer
715341858,barrel_scraper
715343883,card_master
715345833,barrel_scraper
715347783,bill_payer
715351983,golden_fish
715352883,bill_payer
715354008,bill_payer
715354983,bill_payer
715356258,card_master
715357308,bill_payer
715358283,card_master
715360458,golden_fish
715361433,card_master
715362183,barrel_scraper
715363908,bill_payer
715365183,bill_payer
715367058,barrel_scraper
715369008,golden_fish
715372083,bill_payer
715374558,bill_payer
715376508,card_master
715378383,bill_payer
715379133,card_master
715380483,bill_payer
715381533,barrel_scraper
715383108,barrel_scraper
715389708,barrel_scraper
715390608,card_master
715391433,barrel_scraper
715392558,bill_payer
715393908,card_master
715394883,barrel_scraper
715395933,bill_payer
715396983,golden_fish
715398033,barrel_scraper
715398858,card_master
715399908,bill_payer
715401633,barrel_scraper
715404783,bill_payer
715411608,card_master
715412583,bill_payer
715413483,bill_payer
715415508,bill_payer
715416633,barrel_scraper
715418508,bill_payer
715421058,bill_payer
715423233,card_master
715424283,barrel_scraper
715429608,bill_payer
715432608,barrel_scraper
715435758,card_master
715436883,card_master
715440558,card_master
715442958,bill_payer
715443708,barrel_scraper
715445883,bill_payer
715447008,card_master
715448058,barrel_scraper
715449333,barrel_scraper
715452408,card_master
715455708,bill_payer
715457658,card_master
715459158,golden_fish
715462008,barrel_scraper
715463133,bill_payer
715466133,card_master
715468083,bill_payer
715469583,card_master
715471833,bill_payer
715474083,golden_fish
715474833,bill_payer
715477233,bill_payer
715478733,card_master
715479483,bill_payer
715480983,bill_payer
715482483,barrel_scraper
715488483,bill_payer
715490733,barrel_scraper
715491483,bill_payer
715492983,bill_payer
715495308,bill_payer
715496808,card_master
715498308,barrel_scraper
715499808,barrel_scraper
715500558,card_master
715502808,bill_payer
715503558,card_master
715506258,bill_payer
715510683,card_master
715511658,barrel_scraper
715515333,bill_payer
715518783,golden_fish
715519983,golden_fish
715522233,card_master
715524708,barrel_scraper
715528983,barrel_scraper
715532208,card_master
715533108,bill_payer
715534083,card_master
715537383,bill_payer
715540233,bill_payer
715542783,golden_fish
715543908,barrel_scraper
715544883,golden_fish
715545933,golden_fish
715548183,bill_payer
715549158,bill_payer
715550508,barrel_scraper
715551783,golden_fish
715554708,golden_fish
715555833,bill_payer
715563558,bill_payer
715565058,bill_payer
715566408,card_master
715567608,bill_payer
715571583,card_master
715572783,bill_payer
715573758,golden_fish
715575258,golden_fish
715579233,card_master
715581633,bill_payer
715583283,bill_payer
715585158,barrel_scraper
715588008,bill_payer
715588908,bill_payer
715590258,card_master
715593783,bill_payer
715596783,card_master
715599633,golden_fish
715600533,golden_fish
715603233,card_master
715607958,card_master
715611933,bill_payer
715615233,card_master
715616358,bill_payer
715617333,bill_payer
715623483,barrel_scraper
715624533,golden_fish
715625658,bill_payer
715627833,bill_payer
715628733,bill_payer
715629783,bill_payer
715636533,bill_payer
715644633,card_master
715650783,bill_payer
715655283,card_master
715657833,card_master
715659333,card_master
715662258,card_master
715663458,card_master
715670058,bill_payer
715672458,card_master
715674483,barrel_scraper
715675458,bill_payer
715679733,card_master
715680933,bill_payer
715682208,bill_payer
715684308,barrel_scraper
715686183,bill_payer
715688958,card_master
715690908,bill_payer
715691808,bill_payer
715694433,golden_fish
715698633,card_master
715702758,barrel_scraper
715705683,card_master
715708308,barrel_scraper
715710708,bill_payer
715713408,golden_fish
715716333,bill_payer
715717608,bill_payer
715719033,card_master
715720083,bill_payer
715724808,bill_payer
715725858,card_master
715728108,golden_fish
715729683,golden_fish
715731033,bill_payer
715735233,barrel_scraper
715736283,bill_payer
715737258,bill_payer
715739733,card_master
715742658,golden_fish
715745508,bill_payer
715746633,bill_payer
715749108,bill_payer
715749858,barrel_scraper
715750758,barrel_scraper
715754133,golden_fish
715756683,golden_fish
715759458,bill_payer
715760733,barrel_scraper
715762083,barrel_scraper
715764483,barrel_scraper
715765758,card_master
715767033,bill_payer
715769958,golden_fish
715771608,bill_payer
715774833,card_master
715776033,bill_payer
715778358,bill_payer
715779333,bill_payer
715783758,barrel_scraper
715784808,card_master
715785933,barrel_scraper
715797783,card_master
715798608,bill_payer
715800708,barrel_scraper
715803933,bill_payer
715805133,card_master
715807383,golden_fish
715808808,golden_fish
715812258,barrel_scraper
715814433,bill_payer
715815783,bill_payer
715821183,bill_payer
715822008,barrel_scraper
715824108,card_master
715829358,card_master
715832058,golden_fish
715839708,golden_fish
715842183,card_master
715843533,barrel_scraper
715844733,card_master
715848408,barrel_scraper
715849983,bill_payer
715851333,golden_fish
715855083,bill_payer
715856208,card_master
715857183,bill_payer
715859058,barrel_scraper
715864983,bill_payer
715866033,card_master
715870758,bill_payer
715872333,barrel_scraper
715878183,barrel_scraper
715880283,bill_payer
715883358,barrel_scraper
715884858,barrel_scraper
715891533,card_master
715893633,card_master
715898058,barrel_scraper
715901508,barrel_scraper
715905633,bill_payer
715908558,golden_fish
715910883,bill_payer
715915458,barrel_scraper
715921758,bill_payer
715923408,golden_fish
715928808,bill_payer
715932708,bill_payer
715934283,card_master
715937133,barrel_scraper
715940358,barrel_scraper
715941633,bill_payer
715942683,bill_payer
715948833,bill_payer
715952883,barrel_scraper
715955208,card_master
715956258,bill_payer
715957233,bill_payer
715958583,card_master
715964058,card_master
715970133,bill_payer
715971108,bill_payer
715973583,barrel_scraper
715974783,bill_payer
715976433,bill_payer
715980258,card_master
715984908,card_master
715986258,bill_payer
715989108,golden_fish
715992558,bill_payer
715993608,barrel_scraper
715995933,card_master
715996983,barrel_scraper
715999608,barrel_scraper
716002458,golden_fish
716004258,golden_fish
716007708,bill_payer
716009883,bill_payer
716013858,bill_payer
716014983,bill_payer
716019333,card_master
716023533,card_master
716027208,barrel_scraper
716028108,bill_payer
716032233,bill_payer
716033508,bill_payer
716037708,bill_payer
716038533,barrel_scraper
716039433,card_master
716041908,card_master
716043258,barrel_scraper
716044383,bill_payer
716045508,golden_fish
716059608,bill_payer
716060358,bill_payer
716063583,golden_fish
716067333,bill_payer
716068683,bill_payer
716071233,bill_payer
716075208,barrel_scraper
716077458,bill_payer
716079708,card_master
716089983,bill_payer
716093133,bill_payer
716094333,bill_payer
716096358,card_master
716098683,golden_fish
716101308,bill_payer
716102583,barrel_scraper
716104983,barrel_scraper
716106108,golden_fish
716108283,card_master
716111808,barrel_scraper
716116383,card_master
716118633,card_master
716123283,golden_fish
716128083,barrel_scraper
716129208,barrel_scraper
716131083,card_master
716134533,bill_payer
716138958,card_master
716139933,bill_payer
716142858,bill_payer
716144058,barrel_scraper
716147658,card_master
716149383,barrel_scraper
716150358,golden_fish
716151858,golden_fish
716154258,bill_payer
716156508,bill_payer
716157408,bill_payer
716159958,golden_fish
716160708,card_master
716162583,barrel_scraper
716165508,bill_payer
716169258,barrel_scraper
716170308,bill_payer
716171358,card_master
716176683,card_master
716177583,bill_payer
716178483,bill_payer
716181858,bill_payer
716183283,card_master
716186883,card_master
716194683,card_master
716198358,card_master
716201133,bill_payer
716201883,golden_fish
716203308,barrel_scraper
716204883,bill_payer
716207508,barrel_scraper
716210283,barrel_scraper
716211258,barrel_scraper
716214108,bill_payer
716216958,bill_payer
716218908,barrel_scraper
716219808,barrel_scraper
716222808,barrel_scraper
716225433,bill_payer
716229108,card_master
716230158,bill_payer
716231133,card_master
716235783,bill_payer
716236683,card_master
716237508,card_master
716239383,bill_payer
716244933,bill_payer
716245833,card_master
716246733,card_master
716247708,golden_fish
716249508,bill_payer
716251608,bill_payer
716253858,bill_payer
716256483,card_master
716258358,golden_fish
716262708,card_master
716263533,card_master
716264358,bill_payer
716269308,card_master
716273133,bill_payer
716277558,barrel_scraper
716283108,golden_fish
716284308,barrel_scraper
716285358,card_master
716288208,golden_fish
716288958,bill_payer
716290233,barrel_scraper
716292033,bill_payer
716296833,golden_fish
716297658,bill_payer
716298633,card_master
716302383,bill_payer
716303583,card_master
716304483,card_master
716308683,bill_payer
716310633,card_master
716311683,bill_payer
716313858,bill_payer
716319258,golden_fish
716321583,bill_payer
716322783,card_master
716323683,golden_fish
716324583,card_master
716328558,bill_payer
716332533,card_master
716333283,card_master
716334258,barrel_scraper
716335983,golden_fish
716340783,golden_fish
716341833,barrel_scraper
716343408,barrel_scraper
716345283,card_master
716346183,bill_payer
716349183,bill_payer
716350008,golden_fish
716351208,card_master
716352033,card_master
716353083,bill_payer
716355783,barrel_scraper
716357058,barrel_scraper
716358033,bill_payer
716362008,barrel_scraper
716363658,bill_payer
716364408,bill_payer
716365233,card_master
716366208,bill_payer
716369208,card_master
